0,1
4513.6,3249.8
13259.6,9546.5
3049.9,2199.9
52726.6,37965.2
2078.6,1496.4
3487.4,2510.4
22868.8,16527.9
8591.4,6191.2
8975.2,6462.2
2716.8,1955.6
6064.2,4366.5
4117.8,2968.7
2541.3,1829.7
4848.0,3490.7
2919.3,2101.6
4678.5,3368.4
5010.0,3607.2
12439.9,8956.3
3434.3,2476.2
9324.5,6714.5
1925.2,1385.5
2712.4,1953.0
30675.4,22149.2
3603.5,2594.4
2400.8,1738.3
16539.7,11908.1
2142.8,1542.1
5123.5,3688.4
1351.3,972.9
3915.9,2818.9
5953.3,4285.8
6512.9,4689.6
166220.1,119717.9
10963.7,7893.0
6293.0,4531.2
11087.8,7988.9
1055.1,759.6
1805.4,1300.3
5361.1,3860.0
163658.8,117873.8
4786.6,3446.5
4927.7,3553.9
1666.6,1200.0
5590.3,4025.0
4556.0,3280.6
15436.3,11113.8
2726.4,1968.7
18037.1,12990.5
3767.7,2712.7
8367.3,6024.5
21390.6,15400.9
5405.4,3891.9
2471.5,1778.8
14252.4,10262.9
8806.7,6340.4
15125.8,10908.2
1348.2,971.0
52745.6,37978.8
5244.3,3775.6
52713.2,37955.5
17448.2,12562.2
4230.1,3069.5
165730.5,119365.7
7846.0,5649.1
30675.4,22149.2
2268.5,1633.2
2471.5,1778.8
9983.0,7187.7
9920.2,7142.8
4623.5,3328.5
20608.8,14839.9
8231.3,5926.4
52726.6,37965.2
2263.8,1630.3
4812.4,3464.8
39872.9,28710.1
4313.4,3105.4
3744.6,2695.9
3220.1,2322.9
32184.3,23172.1
3863.3,2781.4
4838.9,3488.0
167068.4,120328.9
3129.1,2252.4
31684.7,22876.0
12815.6,9226.9
15312.5,11026.0
3712.0,2672.3
5447.1,3936.3
2632.5,1899.5
6140.3,4639.0
980.9,706.3
6537.8,4706.2
15527.9,11180.2
8371.8,6032.5
15125.8,10908.2
3279.4,2360.7
22828.2,16498.6
32257.6,23224.0
9144.6,6583.9
14853.4,10695.3
1978.9,1424.9
1185.6,853.7
5177.9,3727.1
10052.1,7237.6
5197.1,3750.6
170833.5,123039.8
18379.6,13232.8
10392.1,7483.2
8162.7,5877.0
4049.4,2923.6
11265.4,8115.4
1065.0,766.7
7517.7,5412.6
4513.6,3249.8
12234.5,8809.5
163747.1,117937.4
2113.1,1521.5
30571.4,22009.1
12457.7,8969.4
1630.3,1173.4
6234.7,4489.5
162699.3,117182.9
4505.5,3246.1
14331.5,10322.3
52749.1,37981.3
6301.8,4537.5
10552.7,7598.6
9805.7,7059.7
4768.7,3433.4
1981.0,1426.5
7785.6,5606.1
4744.1,3415.8
4317.1,3107.8
162707.8,117189.0
4727.3,4185.4
18204.9,13107.1
5057.1,3649.9
10676.7,7687.2
1013.0,729.4
10867.1,7824.3
11265.4,8115.4
717.5,516.6
8852.8,6374.2
21932.5,15821.7
725.6,522.4
6206.2,4476.1
2569.3,1849.8
1951.3,1649.0
4877.1,3511.1
9518.0,6854.2
579.5,417.2
5359.2,3858.6
15232.6,10985.3
1380.3,993.7
52745.6,37978.8
18381.4,13234.1
5231.9,3767.6
52713.2,37955.5
9260.0,6671.5
52728.6,37966.6
1900.6,1367.8
30684.1,22155.5
1679.0,1208.9
9212.7,6632.7
2224.9,1601.6
1911.5,1376.0
628.5,452.5
8806.7,6340.4
4104.5,2954.9
4165.4,2999.8
5324.4,3833.9
14710.3,10595.1
18379.6,13232.9
1373.7,989.0
9518.0,6854.2
1361.1,980.0
1547.5,1114.2
629.2,453.2
14351.8,10334.4
1595.4,1148.3
1474.6,1061.8
1884.2,1360.6
1174.2,845.4
18155.6,13071.9
1139.3,820.3
4513.4,3273.5
31597.4,22747.4
5243.8,3779.4
8806.7,6340.4
11808.1,8502.2
21390.6,15400.9
15782.7,11364.7
12815.6,9226.9
5753.3,4142.4
3136.0,2257.9
648.8,467.2
3936.6,2834.6
2482.2,1791.0
5083.7,3659.9
163513.6,117769.2
162912.0,117336.1
2816.1,2027.5
7541.6,5460.6
1112.7,803.2
5013.1,3623.0
4893.7,3522.8
10697.4,7707.5
7596.6,5469.3
19590.7,14106.7
11048.1,7954.5
3602.5,2593.7
2229.5,1605.2
10577.7,7616.5
884.0,636.4
12492.5,8993.8
3831.1,2758.6
945.5,680.7
13470.3,9699.8
30992.0,22318.1
3748.2,2699.0
3042.2,2190.4
31196.8,22491.7
1394.8,1004.4
5040.1,3637.7
18381.5,13234.2
7914.7,5699.2
3908.6,2859.3
3445.0,2486.3
6897.8,4967.0
8788.4,6327.2
52728.6,37966.6
3371.0,2492.0
3480.8,2523.9
8137.5,5858.4
3398.6,2446.8
2065.9,1487.4
2060.7,1483.8
32266.5,23230.7
11342.4,8166.2
12074.5,8694.1
12457.7,8969.4
4406.7,3172.9
10504.0,7563.0
7850.5,5652.7
8788.4,6327.2
10806.3,8222.5
166837.0,120162.3
4230.1,3069.5
52728.6,37966.6
2768.0,1992.9
30992.0,22318.1
3357.1,2417.0
8969.1,6492.9
6787.2,4886.9
1444.7,1040.2
52726.6,37965.2
17127.6,12333.1
4997.5,3598.6
251.5,181.1
165485.1,119189.1
5999.1,4319.7
5753.3,4142.4
3689.1,2658.2
6691.1,4817.4
164847.1,118729.4
2828.3,2098.3
13146.5,9465.2
4678.5,3368.4
17431.6,12554.6
5719.2,4118.1
9002.4,6481.6
21352.2,15373.2
6433.4,4632.1
3709.6,2670.5
16873.3,12152.4
