0,1
4513.6,3249.8
5072.3,3697.7
8011.9,5768.1
4157.1,2993.2
12074.5,8694.2
8033.6,5784.1
2749.5,1979.0
4746.4,3416.8
4341.1,3125.0
7287.1,5247.1
32439.0,23353.3
2471.5,1778.8
10117.0,7284.3
18366.1,13223.7
5137.3,3698.9
1418.7,1021.7
10340.9,7501.8
30665.8,22142.2
166551.3,119956.4
52726.6,37965.2
13337.3,9602.6
30675.4,22149.2
1180.6,850.4
16968.9,12216.9
32116.9,23123.4
6812.9,4938.6
9144.6,6583.9
31885.4,22954.8
39872.9,28710.1
29487.2,21229.0
29287.3,21084.8
14252.4,10262.9
8676.8,6252.6
10052.6,7237.8
20154.8,14511.1
170943.2,123118.8
7850.5,5652.7
3709.6,2670.5
2471.5,1778.8
4488.2,3231.7
17997.9,12959.9
9530.3,6860.9
1822.5,1311.9
32266.5,23230.7
1896.3,1365.1
12063.8,8685.9
6360.2,4587.3
17949.3,12927.3
2308.7,1675.3
1315.9,947.1
9518.0,6854.2
6038.3,4355.3
12852.9,9253.6
5623.6,4049.0
901.2,648.8
4425.0,3191.8
1747.5,1258.1
18037.1,12990.5
30791.2,22232.8
2022.1,1456.0
9144.6,6583.9
1830.3,1319.5
5344.1,3847.3
8875.2,6389.7
10539.1,7588.7
4513.6,3249.8
4265.0,3070.8
9761.6,7028.4
12019.2,8655.4
9518.0,6854.2
11628.0,8403.5
15232.6,10985.3
7538.0,5427.4
162423.7,116984.4
9260.0,6671.5
52749.1,37981.3
1535.5,1105.8
6898.4,4967.4
5746.5,4141.8
1666.5,1200.1
52728.6,37966.6
2471.5,1778.8
8546.6,6153.4
12516.6,9013.0
5197.7,3742.5
169711.6,122232.0
8880.8,6393.9
7018.7,5230.7
11117.4,8004.8
4045.8,2918.6
6265.8,4511.3
1351.3,972.9
10205.0,7347.6
16318.8,11749.3
1112.8,803.3
10435.0,7513.2
9518.0,6854.2
6733.7,4847.7
10540.4,7589.9
13916.7,10020.0
169630.7,122173.7
1964.4,1414.3
22828.2,16498.6
1980.8,1430.1
5971.0,4299.0
8806.7,6340.4
5782.5,4163.6
10227.3,7365.2
52745.6,37978.8
5211.0,3751.2
4513.6,3249.8
1246.7,897.9
467.9,337.0
4202.6,3031.7
5237.1,3770.3
1502.1,1085.2
2959.6,2134.7
8565.1,6167.0
162707.8,117189.0
166239.1,119731.6
165819.5,119429.8
8867.9,6384.9
16165.7,11639.1
14351.8,10334.4
1590.4,1147.1
629.3,453.2
704.2,507.0
5947.9,4282.3
1370.5,986.9
169099.0,121791.5
24152.8,17452.4
5240.0,3776.7
3891.6,2802.2
19035.5,13705.2
2734.3,1969.3
6293.0,4531.2
1697.4,1222.1
8548.7,6160.0
11906.3,8572.8
21221.3,15280.7
16962.7,12217.0
6903.1,4969.6
18381.5,13234.2
31885.4,22954.8
752.6,542.0
1871.9,1347.4
24152.8,17452.4
7983.2,5748.2
22828.2,16498.6
15644.2,11265.0
10676.7,7687.2
52745.6,37978.8
18885.4,13598.0
18885.4,13598.0
2600.2,1887.9
5973.6,4332.2
608.6,438.3
163527.5,117779.2
3771.1,2719.2
8983.2,6468.1
12457.7,8969.4
15158.2,10913.7
1147.2,825.7
1070.9,771.0
8011.9,5768.1
1602.0,1153.4
12039.9,8668.4
5866.8,4231.9
19666.3,14159.2
5390.2,3880.8
7110.1,5119.4
6038.3,4355.3
7609.8,5484.0
167610.3,120719.0
13723.6,9882.0
5047.3,3642.9
8753.8,6302.9
52726.6,37965.2
17123.7,12328.6
9833.8,7080.5
11151.6,8029.1
6632.1,4775.4
1916.7,1379.4
7938.0,5714.8
6224.9,4482.5
31399.3,22606.0
6897.8,4967.0
2768.0,1992.9
9805.7,7059.7
165926.8,119507.0
1770.8,1275.2
22868.8,16527.9
3507.5,2533.3
13239.2,9532.0
6039.0,4347.8
4027.3,2899.5
9144.6,6583.9
4679.3,3369.1
8707.7,6269.5
10562.1,7604.6
4574.5,3297.9
7942.9,5719.3
5481.6,3946.9
7988.0,5750.4
6866.8,4944.7
3274.6,2357.2
2957.7,2129.3
14777.0,10640.5
18811.7,13545.5
52745.6,37978.8
6192.2,4458.8
11601.9,8353.1
2452.6,1769.6
5084.7,3669.8
4194.1,3019.1
8138.6,6302.1
8806.7,6340.4
7204.1,5186.5
6107.0,4396.5
2288.5,1647.5
3532.4,2551.3
9898.2,7127.1
3778.4,2720.5
6027.3,4340.1
9909.9,7135.2
4141.5,2981.7
9398.4,6767.1
4038.3,2907.0
8295.8,5973.2
52728.6,37966.6
2482.2,1791.0
500.9,360.8
5029.6,3621.2
4508.5,3270.0
30675.4,22149.2
11016.2,8524.7
2722.3,1959.8
10442.4,7518.7
1765.2,1270.8
4513.6,3249.8
4507.6,3244.8
2114.1,1525.7
6173.7,4445.5
2806.6,2021.1
43.4,31.3
3860.8,2791.6
6514.9,4909.1
3986.8,2870.6
13470.3,9699.8
8462.8,6093.4
8987.9,6913.5
8593.5,6186.8
15232.6,10985.3
6623.1,4768.8
15566.4,11207.4
2673.0,1924.4
20608.8,14839.9
10718.2,7717.9
1114.0,801.5
20510.5,14767.2
29287.3,21084.8
2170.4,1562.8
4513.6,3249.8
11265.4,8115.4
11003.1,7924.0
1521.8,1095.6
15184.5,10932.9
3561.3,2563.6
30571.4,22009.1
52728.6,37966.6
12852.9,9253.6
4679.2,3373.0
6454.1,4646.8
164885.8,118757.3
1899.1,1367.4
10540.4,7589.9
