3859.8,2810.6
3085.8,2226.9
4012.0,2898.7
1402.0,1021.6
1857.9,1351.7
1939.6,1420.7
1478.4,1068.3
1490.3,1077.0
174.4,127.6
5379.3,3891.1
2064.9,1490.3
891.0,645.3
2357.4,1703.3
3084.9,2229.3
3715.2,2689.2
1367.5,992.6
4636.4,3348.4
1299.8,943.7
3407.3,2477.1
2682.1,1953.5
576.4,416.9
2545.8,1865.0
4072.4,2939.5
3067.7,2245.3
2837.2,2076.3
3216.9,2320.1
3014.1,2184.5
681.8,496.9
655.0,475.8
5178.4,3748.5
960.2,703.4
2812.4,2033.0
3962.9,2883.2
720.7,528.6
5908.2,4273.2
3080.9,2220.2
1216.8,893.9
1319.8,966.4
4102.6,2966.0
648.1,472.5
3453.7,2496.5
3628.2,2656.6
6909.3,4979.0
2899.4,2099.6
1764.9,1270.7
1632.1,1192.9
2921.6,2131.6
5719.2,4122.5
799.0,585.4
588.5,423.6
471.2,343.2
5246.5,3807.2
3300.8,2388.6
3633.2,2654.0
1640.3,1193.5
3114.0,2270.3
447.5,330.2
1933.7,1410.1
950.9,684.7
2162.8,1563.2
3790.3,2776.7
865.1,628.9
1814.4,1324.6
1039.8,750.8
3981.1,2876.1
1062.6,768.7
2668.4,1937.8
1583.2,1161.4
3335.2,2429.8
3382.8,2445.8
2884.7,2085.1
2145.6,1558.9
1151.2,835.1
1997.1,1447.7
1561.8,1130.4
1268.5,917.1
4262.2,3082.6
4602.8,3319.1
4287.8,3107.5
1092.6,800.7
3123.4,2286.6
2097.3,1525.9
2162.7,1562.8
1424.8,1049.8
4251.7,3100.9
3062.9,2243.3
3499.3,2527.5
4122.3,2984.2
2235.5,1616.1
1797.6,1300.1
2548.0,1854.4
1001.2,722.8
2584.9,1871.0
1143.2,825.1
3183.3,2297.7
1798.3,1298.5
5701.1,4126.8
2014.0,1455.7
1799.3,1301.9
3332.4,2427.2
2465.7,1785.6
2591.5,1873.9
3674.3,2657.4
1753.9,1266.8
5622.0,4079.3
1637.9,1199.3
1863.2,1341.6
3714.4,2678.2
2265.0,1634.9
2020.4,1457.0
1850.4,1356.4
2420.8,1751.2
2803.7,2044.7
2266.1,1659.7
6693.9,4839.9
354.3,261.2
604.8,437.3
1745.9,1273.4
2748.4,1982.8
494.3,363.9
4991.0,3641.3
2582.4,1869.2
1822.1,1319.8
2516.0,1811.6
1651.5,1211.0
3971.6,2899.1
3928.6,2838.3
3581.0,2588.1
6729.4,4865.1
809.1,592.6
3233.8,2348.2
4954.9,3579.2
2305.1,1681.4
4149.1,2995.1
2855.9,2075.8
2171.4,1577.5
2326.6,1680.8
2412.9,1757.3
6950.9,5028.9
936.5,686.5
2368.7,1705.3
2781.7,2031.0
2142.3,1562.4
2867.8,2092.9
2417.2,1778.7
1956.8,1423.2
3425.3,2496.5
2526.2,1824.7
2040.6,1493.2
2287.3,1670.7
3852.7,2776.1
2623.4,1898.8
4008.8,2888.3
3998.7,2887.3
466.9,344.2
1251.7,917.4
3944.8,2859.7
1805.7,1311.7
1534.3,1108.5
1001.0,736.7
1626.9,1193.4
941.8,692.3
4636.0,3350.0
929.6,685.3
2514.6,1820.3
3969.8,2880.3
1369.5,1015.9
2586.8,1880.5
3917.3,2850.4
492.5,360.5
2409.2,1766.6
1695.4,1236.7
3006.0,2164.1
518.1,379.0
632.8,467.6
743.5,545.4
3133.4,2279.9
1863.2,1357.6
2785.2,2013.1
1774.6,1293.5
1359.6,982.9
3315.5,2393.1
5568.0,4027.5
2507.8,1829.6
3150.6,2300.2
3362.5,2451.0
3493.6,2531.9
2146.0,1567.3
3377.8,2441.9
1086.4,789.7
2197.1,1588.3
850.5,614.2
258.4,190.1
4156.8,3006.7
2453.5,1772.4
2388.7,1731.6
1384.8,1001.0
2851.7,2067.1
3172.0,2314.1
3316.1,2395.4
3136.9,2294.6
1972.6,1420.4
4040.6,2915.5
3360.1,2439.2
3252.7,2347.5
3635.7,2619.3
4400.5,3186.2
3917.6,2848.6
3101.6,2285.1
2187.1,1606.6
5188.9,3764.5
1102.1,801.4
3655.2,2669.5
2789.2,2023.8
